"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1201,12.9,12.9,87.1,"Altdorf UR","Nein zur Umweltverantwortungsinitiative in Altdorf UR: Mit 5'572 Nein- zu 822 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 87,1 Prozent. Altdorf UR hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1202,65.2,65.2,34.8,"Andermatt UR","In Andermatt hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 65,2 Prozent angenommen. Andermatt hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1203,96.4,96.4,3.6,"Attinghausen UR","Die Stimmbevölkerung von Attinghausen hat die Umweltverantwortungsinitiative mit 96,4 Prozent angenommen. Attinghausen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Uri."
1205,25.5,25.5,74.5,"Bürglen UR","Nein zur Umweltverantwortungsinitiative in Bürglen UR: Die Gemeinde hat die Vorlage mit 74,5 Prozent abgelehnt. Bürglen UR hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1206,46,46,54,"Erstfeld UR","In Erstfeld hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 54 Prozent der abgegebenen Stimmzettel stand ein Nein. Erstfeld hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1207,30.3,30.3,69.7,"Flüelen UR","Nein zur Umweltverantwortungsinitiative in Flüelen: Die Gemeinde hat die Vorlage mit 69,7 Prozent abgelehnt. Flüelen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1208,71.5,71.5,28.5,"Göschenen UR","71,5 Prozent der Stimmbürgerinnen und Stimmbürger von Göschenen haben die Umweltverantwortungsinitiative angenommen. Göschenen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1209,8.6,8.6,91.4,"Gurtnellen UR","Gurtnellen hat die Umweltverantwortungsinitiative mit 91,4 Prozent abgelehnt. Gurtnellen hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1210,59.7,59.7,40.3,"Hospental UR","Ja zur Umweltverantwortungsinitiative in Hospental: Die Gemeinde hat das Volksbegehren mit 59,7 Prozent der Stimmen angenommen. Hospental hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1211,11.8,11.8,88.2,"Isenthal UR","Nein zur Umweltverantwortungsinitiative in Isenthal: Mit 9'316 Nein- zu 1'249 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 88,2 Prozent. Isenthal hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1212,46.9,46.9,53.1,"Realp UR","53,1 Prozent der Stimmbürgerinnen und Stimmbürger von Realp sagen Nein zur Umweltverantwortungsinitiative. Realp hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1213,30,30,70,"Schattdorf UR","70 Prozent der Stimmbürgerinnen und Stimmbürger von Schattdorf sagen Nein zur Umweltverantwortungsinitiative. Schattdorf hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat."
1214,56.3,56.3,43.7,"Seedorf UR","Ja zur Umweltverantwortungsinitiative in Seedorf UR: Mit 56,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Seedorf UR hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1215,4.2,4.2,95.8,"Seelisberg UR","Nein zur Umweltverantwortungsinitiative in Seelisberg: Die Gemeinde hat die Vorlage mit 95,8 Prozent abgelehnt. Seelisberg hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Uri."
1216,64.8,64.8,35.2,"Silenen UR","64,8 Prozent der Stimmbürgerinnen und Stimmbürger von Silenen haben die Umweltverantwortungsinitiative angenommen. Silenen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1217,50.3,50.3,49.7,"Sisikon UR","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Sisikon haben die Umweltverantwortungsinitiative angenommen. Sisikon hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1218,71.4,71.4,28.6,"Spiringen UR","Die Gemeinde Spiringen hat die Umweltverantwortungsinitiative mit 71,4 Prozent Ja-Stimmen angenommen. Spiringen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1219,80.5,80.5,19.5,"Unterschächen UR","Die Gemeinde Unterschächen hat die Umweltverantwortungsinitiative mit 80,5 Prozent Ja-Stimmen angenommen. Unterschächen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
1220,91.3,91.3,8.7,"Wassen UR","Die Stimmbevölkerung von Wassen hat die Umweltverantwortungsinitiative mit 91,3 Prozent angenommen. Wassen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage."
