"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,57.8,57.8,42.2,"Aarberg (BE)","À Aarberg, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 57,8 pour cent des suffrages. Aarberg a approuvé l'initiative, contrairement à son canton."
302,48.7,48.7,51.3,"Bargen (BE)","L'initiative sur la responsabilité environnementale échoue à Bargen (BE) avec 51,3 pour cent des suffrages. Bargen (BE) a rejeté l'initiative, tout comme son canton."
303,36.3,36.3,63.7,"Grossaffoltern (BE)","À Grossaffoltern, les habitants disent non à 63,7 pour cent à l'initiative sur la responsabilité environnementale. Grossaffoltern a rejeté l'initiative, tout comme son canton."
304,93.9,93.9,6.1,"Kallnach (BE)","C'est oui à 93,9 pour cent à l'initiative sur la responsabilité environnementale à Kallnach. Kallnach a approuvé l'initiative, contrairement à son canton."
305,9.3,9.3,90.7,"Kappelen (BE)","L'initiative sur la responsabilité environnementale échoue à Kappelen avec 90,7 pour cent des suffrages. Kappelen a rejeté l'initiative, tout comme son canton."
306,91.7,91.7,8.3,"Lyss (BE)","Les habitants de Lyss acceptent l'initiative sur la responsabilité environnementale avec 91,7 pour cent de oui. Lyss a approuvé l'initiative, contrairement à son canton."
307,38.8,38.8,61.2,"Meikirch (BE)","Les habitants de Meikirch s'opposent à l'initiative sur la responsabilité environnementale avec 61,2 pour cent de non. Meikirch a rejeté l'initiative, tout comme son canton."
309,66.4,66.4,33.6,"Radelfingen (BE)","À Radelfingen, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 66,4 pour cent des suffrages. Radelfingen a approuvé l'initiative, contrairement à son canton."
310,60.2,60.2,39.8,"Rapperswil (BE)","Les habitants de Rapperswil (BE) acceptent l'initiative sur la responsabilité environnementale avec 60,2 pour cent de oui. Rapperswil (BE) a approuvé l'initiative, contrairement à son canton."
311,36.8,36.8,63.2,"Schüpfen (BE)","À Schüpfen, les habitants disent non à 63,2 pour cent à l'initiative sur la responsabilité environnementale. Schüpfen a rejeté l'initiative, tout comme son canton."
312,72.9,72.9,27.1,"Seedorf (BE)","Les habitants de Seedorf (BE) approuvent l'initiative sur la responsabilité environnementale avec 72,9 pour cent des voix. Seedorf (BE) a approuvé l'initiative, contrairement à son canton."
321,63.2,63.2,36.8,"Aarwangen (BE)","L'initiative sur la responsabilité environnementale passe la rampe à Aarwangen avec 63,2 pour cent de oui. Aarwangen a approuvé l'initiative, contrairement à son canton."
322,40.7,40.7,59.3,"Auswil (BE)","C'est non à 59,3 pour cent à l'initiative sur la responsabilité environnementale à Auswil. Auswil a rejeté l'initiative, tout comme son canton."
323,46.7,46.7,53.3,"Bannwil (BE)","À Bannwil, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 53,3 pour cent des voix. Bannwil a rejeté l'initiative, tout comme son canton."
324,62.3,62.3,37.7,"Bleienbach (BE)","Les habitants de Bleienbach approuvent l'initiative sur la responsabilité environnementale avec 62,3 pour cent des voix. Bleienbach a approuvé l'initiative, contrairement à son canton."
325,41.3,41.3,58.7,"Busswil bei Melchnau (BE)","L'initiative sur la responsabilité environnementale échoue à Busswil bei Melchnau avec 58,7 pour cent des suffrages. Busswil bei Melchnau a rejeté l'initiative, tout comme son canton."
326,90.5,90.5,9.5,"Gondiswil (BE)","C'est oui à 90,5 pour cent à l'initiative sur la responsabilité environnementale à Gondiswil. Gondiswil a approuvé l'initiative, contrairement à son canton."
329,40.2,40.2,59.8,"Langenthal (BE)","L'initiative sur la responsabilité environnementale échoue à Langenthal avec 59,8 pour cent des suffrages. Langenthal a rejeté l'initiative, tout comme son canton."
331,13.7,13.7,86.3,"Lotzwil (BE)","Les habitants de Lotzwil s'opposent à l'initiative sur la responsabilité environnementale avec 86,3 pour cent de non. Lotzwil a rejeté l'initiative, tout comme son canton."
332,71,71,29,"Madiswil (BE)","À Madiswil, les habitants disent oui à 71 pour cent à l'initiative sur la responsabilité environnementale. Madiswil a approuvé l'initiative, contrairement à son canton."
333,92.2,92.2,7.8,"Melchnau (BE)","L'initiative sur la responsabilité environnementale passe la rampe à Melchnau avec 92,2 pour cent de oui. Melchnau a approuvé l'initiative, contrairement à son canton."
335,36.5,36.5,63.5,"Oeschenbach (BE)","Les habitants d'Oeschenbach s'opposent à l'initiative sur la responsabilité environnementale avec 63,5 pour cent de non. Oeschenbach a rejeté l'initiative, tout comme son canton."
336,78.7,78.7,21.3,"Reisiswil (BE)","À Reisiswil, les habitants disent oui à 78,7 pour cent à l'initiative sur la responsabilité environnementale. Reisiswil a approuvé l'initiative, contrairement à son canton."
337,53.9,53.9,46.1,"Roggwil (BE)","Les électeurs de Roggwil (BE) valident l'initiative sur la responsabilité environnementale avec 53,9 pour cent des voix. Roggwil (BE) a approuvé l'initiative, contrairement à son canton."
338,50.4,50.4,49.6,"Rohrbach (BE)","Les habitants de Rohrbach approuvent l'initiative sur la responsabilité environnementale avec 50,4 pour cent des voix. Rohrbach a approuvé l'initiative, contrairement à son canton."
339,85.3,85.3,14.7,"Rohrbachgraben (BE)","À Rohrbachgraben, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 85,3 pour cent des suffrages. Rohrbachgraben a approuvé l'initiative, contrairement à son canton."
340,11.7,11.7,88.3,"Rütschelen (BE)","L'initiative sur la responsabilité environnementale échoue à Rütschelen avec 88,3 pour cent des suffrages. Rütschelen a rejeté l'initiative, tout comme son canton."
341,28.6,28.6,71.4,"Schwarzhäusern (BE)","Les habitants de Schwarzhäusern rejettent l'initiative sur la responsabilité environnementale avec 71,4 pour cent de non. Schwarzhäusern a rejeté l'initiative, tout comme son canton."
342,47.4,47.4,52.6,"Thunstetten (BE)","Les habitants de Thunstetten s'opposent à l'initiative sur la responsabilité environnementale avec 52,6 pour cent de non. Thunstetten a rejeté l'initiative, tout comme son canton."
344,65.7,65.7,34.3,"Ursenbach (BE)","À Ursenbach, les habitants disent oui à 65,7 pour cent à l'initiative sur la responsabilité environnementale. Ursenbach a approuvé l'initiative, contrairement à son canton."
345,81.3,81.3,18.7,"Wynau (BE)","C'est oui à 81,3 pour cent à l'initiative sur la responsabilité environnementale à Wynau. Wynau a approuvé l'initiative, contrairement à son canton."
351,23.9,23.9,76.1,"Berne (BE)","À Berne, les habitants disent non à 76,1 pour cent à l'initiative sur la responsabilité environnementale. Berne a rejeté l'initiative, tout comme son canton."
352,68.4,68.4,31.6,"Bolligen (BE)","Les habitants de Bolligen acceptent l'initiative sur la responsabilité environnementale avec 68,4 pour cent de oui. Bolligen a approuvé l'initiative, contrairement à son canton."
353,93.8,93.8,6.2,"Bremgarten bei Bern (BE)","Les habitants de Bremgarten bei Bern approuvent l'initiative sur la responsabilité environnementale avec 93,8 pour cent des voix. Bremgarten bei Bern a approuvé l'initiative, contrairement à son canton."
354,70.2,70.2,29.8,"Kirchlindach (BE)","L'initiative sur la responsabilité environnementale passe la rampe à Kirchlindach avec 70,2 pour cent de oui. Kirchlindach a approuvé l'initiative, contrairement à son canton."
355,27.4,27.4,72.6,"Köniz (BE)","C'est non à 72,6 pour cent à l'initiative sur la responsabilité environnementale à Köniz. Köniz a rejeté l'initiative, tout comme son canton."
356,4.4,4.4,95.6,"Muri bei Bern (BE)","Les habitants de Muri bei Bern s'opposent à l'initiative sur la responsabilité environnementale avec 95,6 pour cent de non. Muri bei Bern a rejeté l'initiative, tout comme son canton."
