"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,52.9,52.9,47.1,"Aarberg (BE)","Avec 52,9 pour cent de oui, Aarberg se prononce en faveur du contre-projet à l’initiative solaire. L’initiative solaire est rejetée avec 69,7 pour cent."
302,88.4,88.4,11.6,"Bargen (BE)","88,4 pour cent des citoyens de Bargen (BE) approuvent le contre-projet à l’initiative solaire. Ils rejettent l’initiative avec 84,5 pour cent."
303,39.1,39.1,60.9,"Grossaffoltern (BE)","À Grossaffoltern, les deux propositions sont rejetées. L’initiative solaire est refusée avec 55,2 pour cent et le contre-projet avec 60,9 pour cent."
304,27.5,27.5,72.5,"Kallnach (BE)","Kallnach approuve l’initiative solaire avec 65 pour cent et rejette le contre-projet avec 72,5 pour cent."
305,84.1,84.1,15.9,"Kappelen (BE)","84,1 pour cent des citoyens de Kappelen approuvent le contre-projet à l’initiative solaire. Ils rejettent l’initiative avec 63,2 pour cent."
306,52.5,52.5,47.5,"Lyss (BE)","Lyss accepte à la fois l’initiative solaire et le contre-projet avec 56,9 pour cent et 52,5 pour cent respectivement. Lors de la question subsidiaire, la commune choisit le contre-projet avec 57,7 pour cent."
307,4.1,4.1,95.9,"Meikirch (BE)","Non à l’initiative et au contre-projet à Meikirch : 65,2 pour cent rejettent l’initiative solaire et 95,9 pour cent rejettent le contre-projet."
309,30.3,30.3,69.7,"Radelfingen (BE)","Radelfingen rejette à la fois l’initiative solaire et le contre-projet, avec 67,6 et 69,7 pour cent respectivement."
310,45.5,45.5,54.5,"Rapperswil (BE)","Rapperswil (BE) rejette à la fois l’initiative solaire et le contre-projet, avec 89,8 et 54,5 pour cent respectivement."
311,54.6,54.6,45.4,"Schüpfen (BE)","54,6 pour cent des citoyens de Schüpfen approuvent le contre-projet à l’initiative solaire. Ils rejettent l’initiative avec 94,6 pour cent."
312,41.4,41.4,58.6,"Seedorf (BE)","Non à l’initiative et au contre-projet à Seedorf (BE) : 98,9 pour cent rejettent l’initiative solaire et 58,6 pour cent rejettent le contre-projet."
321,88.4,88.4,11.6,"Aarwangen (BE)","Avec 54,1 pour cent de oui, Aarwangen se prononce en faveur de l’initiative solaire et, avec 88,4 pour cent de oui, également pour le contre-projet. Lors de la question subsidiaire, le contre-projet l’emporte avec 63 pour cent."
322,25.4,25.4,74.6,"Auswil (BE)","Auswil approuve l’initiative solaire avec 56,5 pour cent et rejette le contre-projet avec 74,6 pour cent."
323,96.6,96.6,3.4,"Bannwil (BE)","Avec 71,3 pour cent de oui, Bannwil se prononce en faveur de l’initiative solaire et, avec 96,6 pour cent de oui, également pour le contre-projet. Lors de la question subsidiaire, le contre-projet l’emporte avec 75,3 pour cent."
324,89.1,89.1,10.9,"Bleienbach (BE)","Avec 89,1 pour cent de oui, Bleienbach se prononce en faveur du contre-projet à l’initiative solaire. L’initiative solaire est rejetée avec 55,2 pour cent."
325,54,54,46,"Busswil bei Melchnau (BE)","67,8 pour cent des citoyens de Busswil bei Melchnau approuvent l’initiative solaire, et 54 pour cent soutiennent le contre-projet. Lors de la question subsidiaire, le contre-projet l’emporte avec 57,6 pour cent."
326,29,29,71,"Gondiswil (BE)","Gondiswil approuve l’initiative solaire avec 70,6 pour cent et rejette le contre-projet avec 71 pour cent."
329,52.5,52.5,47.5,"Langenthal (BE)","52,5 pour cent des citoyens de Langenthal approuvent le contre-projet à l’initiative solaire. Ils rejettent l’initiative avec 72,1 pour cent."
331,67.8,67.8,32.2,"Lotzwil (BE)","Avec 99,4 pour cent de oui, Lotzwil se prononce en faveur de l’initiative solaire et, avec 67,8 pour cent de oui, également pour le contre-projet. Lors de la question subsidiaire, le contre-projet l’emporte avec 59,6 pour cent."
332,96.3,96.3,3.7,"Madiswil (BE)","51,2 pour cent des citoyens de Madiswil approuvent l’initiative solaire, et 96,3 pour cent soutiennent le contre-projet. Lors de la question subsidiaire, le contre-projet l’emporte avec 60,2 pour cent."
333,40.9,40.9,59.1,"Melchnau (BE)","Avec 69,7 pour cent de oui, Melchnau se prononce en faveur de l’initiative solaire. Le contre-projet est rejeté par 59,1 pour cent des électeurs."
335,39.7,39.7,60.3,"Oeschenbach (BE)","Non à l’initiative et au contre-projet à Oeschenbach : 99,8 pour cent rejettent l’initiative solaire et 60,3 pour cent rejettent le contre-projet."
