"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6404,87.6,87.6,12.4,"Boudry (NE)","Les habitants de Boudry approuvent l'initiative sur la responsabilité environnementale avec 87,6 pour cent des voix. Boudry a approuvé l'initiative, tout comme son canton."
6408,44.8,44.8,55.2,"Cortaillod (NE)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Cortaillod avec 55,2 pour cent de non. Cortaillod a rejeté l'initiative, contrairement à son canton."
6413,40.5,40.5,59.5,"Rochefort (NE)","L'initiative sur la responsabilité environnementale échoue à Rochefort avec 59,5 pour cent des suffrages. Rochefort a rejeté l'initiative, contrairement à son canton."
6416,60.3,60.3,39.7,"Milvignes (NE)","L'initiative sur la responsabilité environnementale passe la rampe à Milvignes avec 60,3 pour cent de oui. Milvignes a approuvé l'initiative, tout comme son canton."
6417,26.3,26.3,73.7,"La Grande Béroche (NE)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à La Grande Béroche avec 73,7 pour cent de non. La Grande Béroche a rejeté l'initiative, contrairement à son canton."
6421,26.3,26.3,73.7,"La Chaux-de-Fonds (NE)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à La Chaux-de-Fonds avec 73,7 pour cent de non. La Chaux-de-Fonds a rejeté l'initiative, contrairement à son canton."
6422,42.6,42.6,57.4,"Les Planchettes (NE)","À Les Planchettes, les habitants disent non à 57,4 pour cent à l'initiative sur la responsabilité environnementale. Les Planchettes a rejeté l'initiative, contrairement à son canton."
6423,70.9,70.9,29.1,"La Sagne (NE)","Les habitants de La Sagne approuvent l'initiative sur la responsabilité environnementale avec 70,9 pour cent des voix. La Sagne a approuvé l'initiative, tout comme son canton."
6432,30.3,30.3,69.7,"La Brévine (NE)","Les habitants de La Brévine s'opposent à l'initiative sur la responsabilité environnementale avec 69,7 pour cent de non. La Brévine a rejeté l'initiative, contrairement à son canton."
6433,53.1,53.1,46.9,"Brot-Plamboz (NE)","À Brot-Plamboz, les habitants disent oui à 53,1 pour cent à l'initiative sur la responsabilité environnementale. Brot-Plamboz a approuvé l'initiative, tout comme son canton."
6434,52.3,52.3,47.7,"Le Cerneux-Péquignot (NE)","L'initiative sur la responsabilité environnementale passe la rampe au Cerneux-Péquignot avec 52,3 pour cent de oui. Le Cerneux-Péquignot a approuvé l'initiative, tout comme son canton."
6435,71.1,71.1,28.9,"La Chaux-du-Milieu (NE)","Les habitants de La Chaux-du-Milieu approuvent l'initiative sur la responsabilité environnementale avec 71,1 pour cent des voix. La Chaux-du-Milieu a approuvé l'initiative, tout comme son canton."
6436,60.6,60.6,39.4,"Le Locle (NE)","À Le Locle, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 60,6 pour cent des suffrages. Le Locle a approuvé l'initiative, tout comme son canton."
6437,25,25,75,"Les Ponts-de-Martel (NE)","L'initiative sur la responsabilité environnementale échoue aux Ponts-de-Martel avec 75 pour cent des suffrages. Les Ponts-de-Martel a rejeté l'initiative, contrairement à son canton."
6451,31.8,31.8,68.2,"Cornaux (NE)","Les habitants de Cornaux rejettent l'initiative sur la responsabilité environnementale avec 68,2 pour cent de non. Cornaux a rejeté l'initiative, contrairement à son canton."
6452,26.1,26.1,73.9,"Cressier (NE)","C'est non à 73,9 pour cent à l'initiative sur la responsabilité environnementale à Cressier (NE). Cressier (NE) a rejeté l'initiative, contrairement à son canton."
6455,91,91,9,"Le Landeron (NE)","À Le Landeron, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 91 pour cent des suffrages. Le plus fort pourcentage de oui du canton de Neuchâtel a été obtenu au Landeron."
6456,6.1,6.1,93.9,"Lignières (NE)","À Lignières, les habitants disent non à 93,9 pour cent à l'initiative sur la responsabilité environnementale. Lignières a rejeté l'initiative, contrairement à son canton."
6458,50.3,50.3,49.7,"Neuchâtel (NE)","Les électeurs de Neuchâtel valident l'initiative sur la responsabilité environnementale avec 50,3 pour cent des voix. Neuchâtel a approuvé l'initiative, tout comme son canton."
6487,28.8,28.8,71.2,"Val-de-Ruz (NE)","C'est non à 71,2 pour cent à l'initiative sur la responsabilité environnementale à Val-de-Ruz. Val-de-Ruz a rejeté l'initiative, contrairement à son canton."
6504,31.5,31.5,68.5,"La Côte-aux-Fées (NE)","Les habitants de La Côte-aux-Fées s'opposent à l'initiative sur la responsabilité environnementale avec 68,5 pour cent de non. La Côte-aux-Fées a rejeté l'initiative, contrairement à son canton."
6511,44.7,44.7,55.3,"Les Verrières (NE)","L'initiative sur la responsabilité environnementale échoue aux Verrières avec 55,3 pour cent des suffrages. Les Verrières a rejeté l'initiative, contrairement à son canton."
6512,3.1,3.1,96.9,"Val-de-Travers (NE)","Les habitants de Val-de-Travers rejettent l'initiative sur la responsabilité environnementale avec 96,9 pour cent de non. Le plus fort pourcentage de non du canton de Neuchâtel a été obtenu à Val-de-Travers."
6513,58.3,58.3,41.7,"Laténa (NE)","À Laténa, les habitants disent oui à 58,3 pour cent à l'initiative sur la responsabilité environnementale. Laténa a approuvé l'initiative, tout comme son canton."
