"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,35.1,35.1,64.9,"Châtillon (FR)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Châtillon (FR) avec 64,9 pour cent de non. Châtillon (FR) a rejeté l'initiative, contrairement à son canton."
2011,33.2,33.2,66.8,"Cugy (FR)","C'est non à 66,8 pour cent à l'initiative sur la responsabilité environnementale à Cugy (FR). Cugy (FR) a rejeté l'initiative, contrairement à son canton."
2016,75.6,75.6,24.4,"Fétigny (FR)","Les électeurs de Fétigny valident l'initiative sur la responsabilité environnementale avec 75,6 pour cent des voix. Fétigny a approuvé l'initiative, tout comme son canton."
2022,5.5,5.5,94.5,"Gletterens (FR)","À Gletterens, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 94,5 pour cent des voix. Gletterens a rejeté l'initiative, contrairement à son canton."
2025,50,50,50,"Lully (FR)","C'est non à 50 pour cent à l'initiative sur la responsabilité environnementale à Lully (FR). Lully (FR) a rejeté l'initiative, contrairement à son canton."
2027,85.1,85.1,14.9,"Ménières (FR)","Les électeurs de Ménières valident l'initiative sur la responsabilité environnementale avec 85,1 pour cent des voix. Ménières a approuvé l'initiative, tout comme son canton."
2029,57.8,57.8,42.2,"Montagny (FR)","Les habitants de Montagny (FR) acceptent l'initiative sur la responsabilité environnementale avec 57,8 pour cent de oui. Montagny (FR) a approuvé l'initiative, tout comme son canton."
2035,29.9,29.9,70.1,"Nuvilly (FR)","Les habitants de Nuvilly rejettent l'initiative sur la responsabilité environnementale avec 70,1 pour cent de non. Nuvilly a rejeté l'initiative, contrairement à son canton."
2038,71.6,71.6,28.4,"Prévondavaux (FR)","Les habitants de Prévondavaux acceptent l'initiative sur la responsabilité environnementale avec 71,6 pour cent de oui. Prévondavaux a approuvé l'initiative, tout comme son canton."
2041,81.3,81.3,18.7,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) approuvent l'initiative sur la responsabilité environnementale avec 81,3 pour cent des voix. Saint-Aubin (FR) a approuvé l'initiative, tout comme son canton."
